comment_id,text,like_count,author,published_at
UgzNJNstlcKfMZ7XAM94AaABAg,약간 누가 말을 걸면 그걸 답하기 위해서 생각하다가 기회를 놓치는 경우가 많은데 비슷한 느낌인 것 같아요,0,@Sio_xx-t2j,2025-09-08T08:00:24Z
UgyW7sUkb_i9moAKyAF4AaABAg,그냥 사회 부적응자들인데 뭘 그걸 또 이해를 해줘야 하네 마네 이러고 있냐? 저런 수준 미달 애들까지 배려해주는 멋진 세상이네 정말...,0,@blokhin10,2025-09-08T08:00:23Z
UgxILdqD6dQ8W4BpX6J4AaABAg,젠지인지 뭔지 용어는 못들어봤지만  요즘 애들 10에 7은 그냥 눈빛컨택하면 알아들을줄 알음. 그래서 말로 표현 해달라니까 멘붕표정임.ㅋㅋ,0,@robertkim4075,2025-09-08T07:50:55Z
Ugx9lqHw6da1QCdVH-R4AaABAg,세대차이가 아니라 인성이 터진거,0,@jeheehan7234,2025-09-08T07:50:54Z
Ugxvchjxj9ar2fuFWat4AaABAg,쟤네는 뭐 칼라로 연결되있음? ㅋㅋㅋㅋㅋ,1,@user-ud2hs1uj2d,2025-09-08T07:48:53Z
UgwaAzFD2npivVw4FlB4AaABAg,하다하다 그냥 예의 없는것도 이제는 이상한 이름 붙이고 소통방식이라고 하네...,0,@Tahon.,2025-09-08T07:47:38Z
Ugy8xwh183pTT00o5Ht4AaABAg,스마트 기기에 심하게 오염되어서 그런 것이다.,0,@이향규-u1y,2025-09-08T07:46:13Z
Ugxv1gKP1yJF42taDdN4AaABAg,"내가 저런 당사자라 많이 찔리네.. 웃는 거 신경 안 쓰면 딱 저 표정이라 고치려 하는데도 종종 까먹고, 어디까지 표정관리 해야 하는지 모르겠다",3,@nnnd-h4w,2025-09-08T07:43:26Z
UgzWJv5lOGtEzFr1O2h4AaABAg,그냥 혼자 살아라,0,@74kimjungha,2025-09-08T07:17:11Z
UgxvqdtLqpllIUeMRDl4AaABAg,군대 가면 고쳐 진다. 군대에서 저러면 고문관 뗘라이로 찍혀서 조낸 맞거든. 살다보면 매가 약인 경우가 꽤 많어. 폭력이 항상 나쁜건 아니여~,1,@배재원-k7u,2025-09-08T07:04:11Z
UgwjZG4f_crKxNfPrqp4AaABAg,이건 남들이 이해를 해주는게아니라 본인이 사회성을 길러서 고쳐야함,4,@토토-i5m9j,2025-09-08T07:02:12Z
UgwheYtpRjC0GKdxnZV4AaABAg,"이어폰 빼고, 사람 만날때는 적어도 폰 넣고, 현생을 살아라.",0,@pomme4825,2025-09-08T06:55:27Z
Ugz_mPWc4oR8X3v_ZMR4AaABAg,"진짜 요즘 젊은 친구들... 사람과의 대면 소통, 깊이 있는 대화 이런걸 잘못함...",0,@janejanejane3635,2025-09-08T06:55:07Z
UgzmZv1iyExYgwgnMyB4AaABAg,"내가 저럼. 딱히 무례하고 싶은건 아닌데, 예상하지 못한 이야기를 하거나 질문을 하면 나도 모르게 머릿속으로 '이걸 어떻게 말을 해야 ㅈ되지 않을수 있지?' 같은 생각을 머리속으로 몇초동안 수십번 시뮬레이션 하다가 뇌정지 와서 반응을 못함. 요새 워낙 말한마디, 표정반응 잘못했다간 틱톡이나 유튜브에 영상이나 썰모음에 올라가서 언제 어디서 ㅈ될지 몰라서 나도 모르게 움츠려져서 그런거 아닐까 싶음.",2,@zxcvbnmasdfghj35cc70,2025-09-08T06:50:50Z
Ugyou6T3cvuhQ5wQ1i94AaABAg,젠지들의 답변도 재밋네요ㅋㅋㅋ 예상치못한 말을 해서? 얼마나 일상생활에 관심이 없는건지 아니면 집에만 있는건지 언제든 당연히 나올 말들인데 예상밖의 말이 나와? ㅋㅋㅋㅋㅋㅋ 그말은 변수가 발생에 취약하다는거네요 내가 아는것 내가 느끼고 배운것의 답이 아니면 변수니깐ㅋㅋㅋㅋㅋ,1,@salute6472,2025-09-08T06:27:05Z
UgzXkrYpum8b4bP_H3B4AaABAg,초중고대 졸업하고 회사에 취직을 했는데 말도 제대로 못하고 말귀도 잘 못 알아 먹으면 도대체 학교에선 뭘 배운 거야?,1,@탁실장-y1z,2025-09-08T06:25:39Z
UgyRrGfFwXGpPFcJBGJ4AaABAg,그냥 계속 저런 폐급들이 많아짐. 아니라고 반박하는 댓글다는 애들은 저런애들일 확률이 높음. 긁혀서 그러는거거든.,1,@빵또아맛잇저,2025-09-08T06:16:50Z
Ugy726J-F4kYgxHrUyp4AaABAg,저게 무례한것이지 소통방법중 하나라고? 세상이 미쳐서 돌아가네요... 그렇게 무례하게 하고선 평가를 좋게 받으려고 한다고?,1,@lzbird11,2025-09-08T06:15:47Z
UgzmfjW5ioW367qqiHV4AaABAg,직원이든 알바든 채용도 능력이다 채용할능력이 안되면  사장하지마라,0,@파랑구름-l4q,2025-09-08T06:09:18Z
UgxhYGtyfPV78UJyNP94AaABAg,왜 미성숙한 사람들한테 휘둘리는거임?,0,@맡이이인,2025-09-08T06:03:04Z
UgzJCXyvckTeJFzG8E94AaABAg,인간의 두뇌가 점점 쇠퇴하는건가?,0,@uch-sasuke,2025-09-08T06:00:58Z
UgyDdLtuGMyO9PsqAJh4AaABAg,"도라이를 이해하려 하는 순간, 이미 진 것이다.",0,@tea2174,2025-09-08T05:51:59Z
Ugz9FokkLtZGWydZZjh4AaABAg,"영수증 드려요?는 네, 아니요 둘 중 대답 하나만 하면 되는데 이걸 쌩까고 렉 걸린다고??? 그것도 한번도 아니고 본인도 인지하고 있던거라면 니가 그냥 직원들을 무시한거겠지",0,@alskdkfhgh,2025-09-08T05:51:56Z
UgzcDIB2T76yprR3QSV4AaABAg,07년생입니다 저런사람 본적없습니다….ㅜ,0,@cokney6465,2025-09-08T05:32:12Z
UgxYKtFB0ZKQAD9GGnd4AaABAg,영수증은 인정... 버퍼링 걸림..ㅋㅋ 교수님 말씀 맞다... 세대 나누는 순간 해결 불가임,0,@ooo_iee,2025-09-08T05:30:37Z
Ugzvt1jlCLMorYLCH3p4AaABAg,Z세대 존나 문제 많네…,0,@배장호-q2s,2025-09-08T05:17:49Z
UgxneTBd2w0kOlIcMyt4AaABAg,인간이란 물체들이 점점 퇴화하는 거 같다. 뭐Z? 까고들 있네..요즘것들은 보면 그냥 같잖다. 지들만의 세계에 사는 물체들  그냥 같잖을 뿐이다..,0,@alejandrokim1626,2025-09-08T05:11:13Z
UgzI3okihuFKT6jSbMp4AaABAg,편의점 알바생들아 인사좀 해라..핸폰만 쳐하지 말고,0,@kty2200,2025-09-08T05:07:18Z
UgwFMXEw9WHSss0FTSV4AaABAg,요즘 초등중딩들이 저러는데 어른들도 그렇구나,0,@werskysrerlke1897,2025-09-08T05:05:17Z
UgzW1ofaHH0x57nC9ul4AaABAg,"저건 세대 특징이 아니고 인성, 예의 문제다",0,@호롱이-i2w,2025-09-08T05:03:02Z
Ugw2qXncFxjlbLhDtKN4AaABAg,'평생대답못하게만들어야함' 그럼바로 입염,0,@타르가,2025-09-08T05:01:10Z
UgwISCm91z3L7k69Vrt4AaABAg,제트 끄트머리 세대가 4050들 첫작품이라서 얘네부터 또 ㅈ되는 세대 반복되고있음.4050보다 더 강력할지도?,0,@knightmare1266,2025-09-08T04:56:48Z
UgyMd0rZD16OucDi5wl4AaABAg,"저도 낯가림을 하고 윗사람이 처음부터 반말하며 친한 척하거나 수다쟁이들이 눈치없이 말 걸어오는 거 꺼려하는 X세대인데요, 그래도 사회생활하면서 기본적인 인사나 필요한 의사표시나 소통은 하는데, 요즘 젊은 사람들 중에는 그런 아주 최소한의 기본조차 안하는 사람들이 자주 보이긴 하더라고요.",1,@multiviedevory,2025-09-08T04:22:57Z
UgzMLkZf49nozzUKkQ54AaABAg,걍 모질한거지 ㅇㅇ아픈애니까 거르면 됨,0,@LckT1,2025-09-08T04:21:06Z
Ugz_vSYu6NcBWpN2gxJ4AaABAg,소통방식이 아니라 자기 표현외엔 관심이 없다는 건데 소통이라는게 뭔지부터 알아야 하지 않을까,0,@definitelybaseball,2025-09-08T04:19:47Z
Ugx46rZf93XQEHRfhw14AaABAg,그냥 가정교육 독학한 애들의 문제인 거지 세대의 문제인 걸까?,0,@superjolly-vpro,2025-09-08T04:18:25Z
UgxaSiLZTIkjwKIRyXZ4AaABAg,"다음 세대에게 사회성 언급해서 꼽주는 사람치고 사회성있는 사람은 없습니다 살아오면서 현실에서 만든 '사회성 부족한 나' 라는 브랜드를 지우고 익명의 나는 사회성 있어 보이고 싶어서 만든 일종의 셀프 프레임이죠 즉 사회성 있는 사람의 가면을 쓰고 싶어 타인을 공격하는 겁니다 영상의 전문가도 일종의 현상으로서 깊이있는 이해가 필요하다했고 본인도 인터넷 세상에 살면서 그런 발언 하는 건 본인이 본인에게 사회성이 결여된 체 성장했다 지적하는 꼴이에요    사회적인 현상은 나쁜게 아닙니다 사회적인 에너지를 들여 연구하고 원인을 파악하여 이해하려 해야하는 우리들의 숙제입니다  우리가 갖고있는 상식만 옳고 그 상식에 기반한 예의만 예의라고 우긴다면 다음 세대와의 소통은 점점 더 불가능해질 것입니다     다음 세대는 우리 세대를 책임지고 우리나라를 이끌 기성세대가 될 사람들입니다 그들과의 소통을 중요시 하지 않는다면 결국 꼰대라는 타이틀만 달린 외면받는 노인이 될 것입니다   내가 기성세대였던 시절의 상식이 가장 보통타당한 상식이다 라고 믿는 것은 꼰대의 기본형입니다 상식은 항상 변화했고 우리 인류는 그 변화에 발맞춰야만 합니다 세계사를 배운 사람이라면 이해할 것입니다 주류를 이루는 문화는 결국 그 변화가 태동한 문명이거나 편승한 문명이었다는 것을 우리는 알고 있기 때문입니다  민주주의를 기반으로 한 의회정치의 태동은 영국이었습니다 당연하지만 당시 말도 안되는 헛소리로 치부 되었습니다 하지만 영국은 합리적인 결정이 주를 이루는 민주주의를 이용해 세계를 주름 잡았고 그 문화에 편승한 미국은 자유시장경제까지 결부시켜 자유민주주의의 상징인 나라가 되었습니다   현대에서도 예는 얼마든지 찾을수 있습니다 온라인 자아는 현실 자아와 다를 바 없는 세상이 이미 첫발을 내딛은지 오래입니다 그 사실과 현상을 거부한 기성세대가 압도적이었지만 그 현상을 보고 잘 이용해서 성공케이스가 우리나라에선 싸이월드죠 세계적으로 보면 페이스북과 인스타그램이고요 만화, 게임, 연예인은 기성세대에게 어떤 취급을 받았었습니까? 지금은 각각 K컬쳐의 상징이 되었고 대한민국의 선진국 반열에 오르게 하는데 엄청난 기여를 했고 하고 있죠   언제까지 뒤쳐진 채 편승조차 꼰대처럼 거부하며 쇄국정책을 하면서 사시겠습니까?  아직도 영상의 다음 세대가 잘못됐다 여기신다면 성공과는 거리가 먼 삶을 살 수 밖에 없을 것입니다",1,@2star22star2,2025-09-08T04:15:59Z
UgyMJO3sf5ksAP98tXh4AaABAg,Z세대 = 텔레파시 세대 ??,0,@kingsejong-gpc,2025-09-08T04:08:37Z
UgyN8E-OvFOiTDXKf114AaABAg,본인이 어렵고 불편하다고 뚱하게 사람을 빤히 보는 건 그 반응을 받는 상대방의 감정은 1도 존중하지 못하는 행동이니까 이해하기 어려운거죠. 그냥 미성숙하고 예의 없는 행동일 뿐. 대면이 어려우면 집안에 짜져있어요 눈알을 확마,1,@엘리스혹은황진이,2025-09-08T04:02:07Z
UgwqEWJVmDi0-7ftpth4AaABAg,"예전에 N포털 사이트에서 사람 만나기 싫가 피곤하다, 혼자가 좋은데 왜 그래야 하냐는 젊은 세대 글이 있길래 사람을 만나야 사회성이 유지된다고 했더니, 그런 건 미드 같은 영상물로도 해결가능하다는 황당무계한 답이 돌아왔지.   영상 속 현상이 딱 그 부작용 같네. sns 등에서는 읽기 힘든 상대의 비언어를 혼자 해석하고, 문자 등 간접 소통에 익숙한 부류들이 진짜 사람을 만나면서 쏟아지게 되는 표정, 음성, 행동 정보를 뭔 수로 소화하겠냐고? 자치 말투 하나에 급격히 분노해 함부로 주먹 날리지 않으면 다행일지도 모르지.",8,@andendless,2025-09-08T03:59:22Z
UgwTRfRCeGugpCvG1MF4AaABAg,학창시절 코로나 결험라면서 사회화가 안된거임,0,@Bi5hopian,2025-09-08T03:46:16Z
Ugz9dbMxshLtLArUSQd4AaABAg,거울치료가 답이다 똑같이 해주면 된다 ㅡ  그리고 제주도 가면 모든 버스기사가 인사해도 아는체 안한다 식당도 비슷하고,0,@Sam-hs2zy,2025-09-08T03:41:25Z
UgzcrsPZ5_0C6MgHWoV4AaABAg,부모가 안가르켜서 그럼,0,@신준하-c7m,2025-09-08T03:39:30Z
Ugxv0IOExcZT2myR5px4AaABAg,다 훈련하면 바뀐다. 그러고 예의 바른 애들은 대답도 잘하고 인사도 잘하고 잘받더라. 문화라고 규정짓지 마라.,0,@jyk3534,2025-09-08T03:37:29Z
Ugwa1BNNrumsDXZHmOV4AaABAg,"일본에서 음식점하고있습니다. 올해 대학 1학년 신입 알바생들이 이런타입이 많아요.   무시당하는거 같아 불쾌해서 지적하고 교육해도 개선이 안되고 이기적인 요구-시험기간에 2-3주 쉬게 해달라,화려한 네일 허가해달라, 자전거 버스 전철 다 탈수있는데 집앞에서 내리는 버스시간 맞춰 퇴근시켜달라 등등-가 많아 허가안해주니 다들 2-3달 안에 그만두더군요.",0,@nomadok,2025-09-08T03:27:58Z
Ugyr_Y07dx-wFjPETaZ4AaABAg,우리나라도 마찬가지 임. 패스트푸드 에서 알바 하는 애들도 대답 잘 안 함. 친절 하라고 교육까지 받았을텐데 그 지경이면 평소엔 더 심각 할거라 봄. 손님이 질문 하른데 쌩까고 인간적으로 풀 수 있는 일도 대화 보다는 정해진 규칙대로만 하려고 함.,0,@user-SteveMcQueen,2025-09-08T02:52:34Z
UgwzzYfprRigBa0fOJd4AaABAg,세상의 주인공은 자신이고 타인은 npc 취급하는거,151,@aosodo,2025-09-08T02:47:27Z
UgyPL1HKSHgDUVJHOXR4AaABAg,아니 카페에서 벽에 메뉴판보고있는게 아니라고?,0,@Mooyoung,2025-09-08T02:45:31Z
UgzNKGj-r3eF3-wtXCt4AaABAg,요즘애들이 전체적으로 지능이좀떨어지는듯..공부머리 이런게아니라 뭔가 좀 생각하는것도그렇구..인간이 퇴보하는느낌이랄까,0,@라이니-w1e,2025-09-08T02:41:25Z
UgyY-4e8AFggmQoewsd4AaABAg,사람과  대면해서  대화를 쫌 해야하는데  폰만  맨날 보고 있으니   사람 앞에서  뇌정지 오는거지  갈수록  이런  사람들이  늘어난다는게 문제지,0,@user-k2142,2025-09-08T02:40:01Z
UgwWOLe0Vd1MlBsxooZ4AaABAg,그냥 멍청해진거네 스마트폰 때문인가,0,@도기시네마,2025-09-08T02:39:55Z
UgyuFXvom4cZ2LZ-Br14AaABAg,대가리가 딱 중2까지만 커서 그런거임,0,@LostinMusic-f9j,2025-09-08T02:32:36Z
UgyNsINX9bpq74n5mfR4AaABAg,영수증 드릴까요? 하니 그걸 왜 나한테 물어보죠?하더라.ㅋㅋ,0,@DamjinA,2025-09-08T02:15:13Z
Ugzefbw0WSVdRVuKL_N4AaABAg,주로 문자로 소통 하고  주문도 키오스크 로하고 커피도 기계가 만들어주고하니 인간과의 대면 에서 장애 를 걲는다는거임  ㅋㅋ,0,@카날-y7e,2025-09-08T02:10:36Z
Ugw3E99Bd-CHYgnDWFl4AaABAg,기초교육이 안된거임. 부모잘못도 큼. 갱생 교화 필요 !,0,@shk6038,2025-09-08T02:09:17Z
Ugw-PZDhA52JQisrrqx4AaABAg,맨날 경험한다. 딸 2014년생,0,@stevejobs9162,2025-09-08T02:02:32Z
UgxeIbHX2rHbbwSfoJh4AaABAg,난 저지랄 하길래 눈앞에 손 휙휙 흔들면서 괜찮냐고 물어보니까 움찔하면서 뒤로 빼대...자기 치는줄 알았다고ㅋㅋㅋ,0,@james-bk8eq,2025-09-08T01:45:19Z
UgwepFyTm5YEaYL6AGZ4AaABAg,문해력의 문제가 실제로 나타나는 거임. 저 사람이 뭐라고 하는제 이해하는데 3초가 걸리는 거지. 쉽게 말해서 멍청한거야.,0,@rushprint,2025-09-08T01:30:11Z
Ugwuk4w3D9wgfW5DoSp4AaABAg,주말에 간 카페 직원이 저랬음ㅎㅎㅎ 빤히 보던 표정이 저런 거였나 싶네,0,@분쇄기-h4t,2025-09-08T01:29:42Z
UgzqJ292aTTK9rD7qIJ4AaABAg,한국에서 저지랄 했다간 큰일나지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,@ysjo4328,2025-09-08T01:24:54Z
Ugx9DSwVi9sA01Am3w94AaABAg,부모들 특히 모측이 공부를 많이했는데 옛날 시절 못배웠던 모 들보다 아이를 가르치지 못한 부분도 있을듯.,0,@물소리-v7b,2025-09-08T01:24:03Z
Ugx5AZZFcJw3WqY1e2R4AaABAg,"기술 문명이 발달 할수록 저런 현상이 일어나는건 당연하지만 결론적으로 그냥 구실임 , 그리고 걸핏하면 전 세계에서 일어나는 현상이라고하는데 사람이 책을 읽지 않으면 사고방식이 유연하지 못 함   매체가 종이에서 디지털 기기로 바뀌었는데도 불구하고 글을 읽고 쓰고 판단 못 한다는건 그냥 변명 일뿐 , 글의 순수성은 바뀌지 않으며 긴 장문 제대로 읽지도 못 하고 ""3줄 요약"" 언급만해도 알 수 있듯이 독해력이 떨어지면 사고방식과 판단력이 많이 없어짐   그래서인지 요즘 무례한 사람들이 너무 많고 단순 Z세대만 그러는게 아니고 , 어떤 세대든 마찬가지라서 무슨 소통을 하길 바라는지 이해가 안됨 , 대한민국 평균 독서량 10권도 안 되는 곳에서 건설적 토론 문화 기대하기 힘듬",0,@KIBA-NIN,2025-09-08T01:10:03Z
UgzEjm0_Dy1dwGhW7GB4AaABAg,저건 저러는 사람들이 예의가 없는 사람들인거라고 생각합니다. Z세대로 엮이고 싶지 않네요...,0,@트샥,2025-09-08T01:03:49Z
Ugy0A67yxvSTfFd7AW14AaABAg,썸넬은 할머니?,0,@애말이오,2025-09-08T00:46:17Z
UgwVcpwkYKvEDLhfVq14AaABAg,체인소드 볼터건 보여주면 친절해지던데^~^,0,@이화윤-s5p,2025-09-08T00:45:38Z
Ugz3oUSH14AUArujK8Z4AaABAg,자신이 대화에 책임지기 싫은거임,0,@충청도인,2025-09-08T00:40:42Z
UgyRhf_jc1gZ3UhzwRt4AaABAg,근데 사회초년생들이니까 사회성 떨어지는건 당연한거긴해. 문제는 거기에 대해서 지적하면 기분나빠하는 태도가 문제인듯 안그런 사람들은 알아서 적응해가겠지만 말이야.,0,@앙-k6k,2025-09-08T00:32:16Z
Ugyv6WQH7cASqNzt8tZ4AaABAg,젠지스테어? 벙어리같네 ㅋㅋㅋㅋㅋ멍청해보이는건 아나ㅋㄱㅋㅋ,0,@showmethecash82,2025-09-08T00:29:50Z
UgzWBfKKrOu-LhBw6fR4AaABAg,멀 빤히봐 물엇으면 대답을해,0,@슈슈-h4b,2025-09-08T00:17:47Z
UgzUW7OQfiCiJY3XFXl4AaABAg,능지처참하구만 ~ㅋㅋ,0,@Tokuno1001,2025-09-08T00:14:27Z
UgyINLu_F7qxviduJJx4AaABAg,얼마나 딘절된 세상을 살아온거니,0,@dudu_Tv8,2025-09-08T00:09:20Z
Ugzcfwih0gINmSYanpZ4AaABAg,옛날 80.90 년생 어른들은 국어 언어논리 시험 점수가 평균 90점대인데 지금 2000년대생들 국어 언어논리 평균 점수 70점도 못넘어요 그래서 저희 학교 선생님이 점정 심각해진다고 엄청 걱정하시고 고민하셨던게 떠오르네요..,1,@filhee04,2025-09-08T00:09:04Z
UgwyR8vpMWnQmCNoOxV4AaABAg,저렇게 쳐다본 친구들에게 똑같이 하면되지 뭐,0,@김세희-k3m,2025-09-08T00:02:46Z
UgzSF3OwuRX16muNPP14AaABAg,유튜브 등 영상물을 많이봐서 생긴 일종의 병리적 현상이라 봄. 일방적 시청습관이 사람을 수동적 무비판적으로 만드는 경향이 있음. 멍때리고 보듯이 외부자극에  반응하는  빈도가 줄어듦을 스스로 느낄수 있음. 인지-판단-반응 루틴의 한 지점이 망가진 현상.,0,@coffeetime6727,2025-09-08T00:01:38Z
Ugyv5i12NTNdTZyoA-d4AaABAg,사람을 안 만나고 과보호 받아서 그런거 아닐까,0,@bandiera8,2025-09-07T23:49:31Z
UgxdCWZ5fkPAooY0mIx4AaABAg,책 안읽고 틱톡 돌려가며 사니 점점 멍청해지는거지,0,@markersgroup4306,2025-09-07T23:48:40Z
UgxeMywtDLFb-TsLUxx4AaABAg,저렇게 하는 애들이 웃기는게 똑같이 당하면 욕은 엄청 함. 그러면서 거울 치료도 안되고... 뭐하자는 건지 답이 없음. 지만 손해 아닌가? 다 커서 저러고 다니면 지만 욕 먹는 거 아녀?,0,@glegoo5072,2025-09-07T23:30:47Z
UgwMUCYsASCN7R_vlWF4AaABAg,또 갈라치기 시작이야?,0,@무민2222,2025-09-07T23:19:29Z
UgyKg9UVGS2sL-njLZh4AaABAg,우리나라랑 똑같네,0,@awe-tn5vz,2025-09-07T23:16:53Z
Ugw2bplOQC78FNaqt8t4AaABAg,70 80년대 폐급들이 키운애들이니 별수없음,0,@긔신임,2025-09-07T23:16:02Z
UgyHMk-ZRrroAUyRGoh4AaABAg,억지다ㅋㅋ 옛날부터 그런사람들있었고 10명중에 한명있으면 요즘젊은것들은 이러면서,0,@클래식라이프ClassicLife,2025-09-07T23:13:36Z
UgxBg-qTr6LGhcUhze14AaABAg,진짜싱기하다 대처능력에 대한 그런게 아예없다는거잖아? 세상이 너무 발달해도 사람이 이렇게 되는구나,3,@백설-o1u,2025-09-07T23:00:49Z
UgzO7q5WuwGi77s0Jy14AaABAg,너무 몰아세우지 말자. 모자란 건 죄가 아니다.,0,@sjkim9761,2025-09-07T22:57:59Z
UgxVK3Tu_6HixiRGbT94AaABAg,그냥 무례한거예요. 세대특이라고 합리화하면 안되요. 저런 사람도 자기필요하면 적극적으로 소통해요.,0,@호겸-e6w,2025-09-07T22:53:09Z
UgzRmEQQOpkyNQfjZ794AaABAg,이런거 알려주지 마라. 트렌드 된다.,0,@yschoi9786,2025-09-07T22:43:01Z
Ugzl_FcQkz5Q6S4W3Hd4AaABAg,교육을 해태한 결과..  적극적인 교육이필요함,0,@yells5180,2025-09-07T22:41:47Z
Ugy-Q2nt2ECDsMl3gEx4AaABAg,젊은손님들중 대다수가 그런건아닌데 가끔씩 아이컨텍을 하는 손님들이 있어요.이게 눈인사같은 친절이라던지 용건이 있다는 느낌이 안들때가 있어요. 처음뵙는표정이라 제가 눈을 피하기도 합니다.😅,0,@오독-y8v,2025-09-07T22:38:45Z
UgyBQcI_ci4IeUl75l14AaABAg,주로 청년을 대상으로 상담 일을 합니다. 꽤 자주 목격 하는 모습이에요. 대답을 하더라도 고개짓으로만 하거나 간단한 질문에도 모르겠다 라고만 대답하는 경우가 너무 많아요. 기가 빨립니다 😂,25,@무이-c2m,2025-09-07T22:35:15Z
Ugwmjj4no7uyIyO_fSx4AaABAg,으더터져야 정신차리지,0,@홍익인간-z2t,2025-09-07T22:25:36Z
UgwwpUna7PEUzELf6ip4AaABAg,우리 학교만이 아니구나....,0,@jungason327,2025-09-07T22:07:14Z
UgzvvVlyO23Os25R7yx4AaABAg,와 이거 어디서 당했나했더니 급하게 동네 네일하러갔을때 젊은 사장이 딱 저랬음... 손톱 추천해달랫더니 저 표정으로 쳐다보길래 기분이 굉장히 묘했는데 이거였구나 소름끼치네 ㅋㅋㅋ,0,@yoosungkim-0605,2025-09-07T20:47:04Z
UgxSnKD3xCKNpovoC3h4AaABAg,가만두냐. 귓방망이로 고막을 날려버려야지,1,@chick4556,2025-09-07T20:27:20Z
Ugynp8QvJFuizqSk9RN4AaABAg,김정민 수사관 ㅋㅋ,0,@bluebottle1546,2025-09-07T20:23:40Z
Ugx7rwUDP3ZvgPlJFVB4AaABAg,나도 아까 식당에서 당한듯 ㅋㅋ 몰랐네 특징인줄 ㅎ 알바생이 무러봐도 빤히 쳐다보고 뭔가 대답을 시원치 않게 해주는 느낌 ㅋ 표정도 뚱 ㅋㅋ 그래서 내가 뭐 잘못 무러봤나 쎄하네 했네 ㅋㅋㅋㅋㅋ,0,@유니콘-w2u,2025-09-07T18:05:42Z
Ugx0L_sNlIWNRpv-Ff14AaABAg,말같지도 않은 소리를 하노,0,@white__puppy,2025-09-07T17:16:49Z
UgySbtUpGO1KoaiQbDV4AaABAg,덜 맞아서 그럼 라떼는 골목하나하나 지나갈때마다 형님들 때문에 괄약근에 힘빡주고 각종 대답 시나리오 생각하면서 걸어댕겼는데 ㅋㅋ,1,@봉식-d8m,2025-09-07T16:17:48Z
UgzxQ2y1o0KlzjYQwa54AaABAg,2달 전에 편의점에서 할머니랑 애가 아이스크림을 사러 왔는데 애가 계산하기도 전에 뜯고 먹어서 알바생이 약간 빡쳤는지 할머니한테 조금 뭐라했다가 할머니가 목소리 높이면서 화내서 알바도 지지 않고 싸웠는데 누가 잘못한 걸까,0,@kdhmocos9592,2025-09-07T15:56:57Z
UgxBmisN1rdjyw7ElfB4AaABAg,2:58 그니까 커피 집에서 커피 사러 왔는데 어서오세요 주문하시겠어요 라고 물어보면 잠시만요 일행 오면 주문할게요 아님 메뉴판 보고 말할게요 등으로 대답을 해주면 돼.. 묻는 말에 준비된 대답이 없으면 **잠시만요**라는 말을 쓰면 돼..,1,@guacamol2,2025-09-07T15:53:37Z
UgyIblrezX8f6WgLogV4AaABAg,키오스크 시대가 완전히 오겠네요.,0,@y-y1v,2025-09-07T15:43:53Z
UgxTpfjwofhT5e_o4Jh4AaABAg,"이걸 뭐 하나하나...다 떠먹어줘야하나요? 이상한건 고쳐야하고, 못하면 혼날때도 무시받을 때도 있는거죠. 그러면서 바뀌는거 아닌가요? 스브스뉴스는 왜 맨날 10대 20대는 다 우쭈쭈 해주는 방식으로 결론을 내리나요? 젠지야말로 기존세대에 맞춰 바뀌도록 노력해야한다고 결론나야하지않나..이런건",0,@이준-s1b5l,2025-09-07T14:54:16Z
UgyJCRJIGbHRpjWCZdl4AaABAg,마라탕집인데 요즘애들 진짜 저럼 너무 민망해요 너무너무,0,@koukou-v5v,2025-09-07T14:48:58Z
UgwMReLpqmNGi9F3iG54AaABAg,안맞고 안혼나고 자라서 그런거아ㅣㅁ 맞고 자라고 혼나고 자랐으면 상대방의 행동에 즉각적인 반응을 한다 최대한 맞지 않고 혼나지 않으려고 계속 눈치를 보면서 즉각 반응고ㅏ 호의적 반응을 하는데 그럴 필요가 없어진거임,1,@pathorder2664,2025-09-07T14:46:40Z
UgzICFV0eBT9u3yNCEt4AaABAg,특유의 그 답답함이 있음 윗세대는 사고가 꽉막힌 답답함이라면 아랫세대는 목이 꽉막힌 답답함이라 해야하나,0,@DD2DD-n2k,2025-09-07T14:46:12Z
UgyvNQ15kphU7acshBV4AaABAg,20대초반 편의점 야간 알바하는 남자애들은 거의가 이렇더군요. 인사도 절대 안함. 오히려 여자 알바들이 싹싹하게 잘함.,0,@shawnmontana6905,2025-09-07T14:40:57Z
UgziXVnBvo3rRFwLHCh4AaABAg,진짜 텅 빈 눈으로 흐리 멍텅하게 아무 말 안 하고 뇌정지 온 애마냥 대답 안 하는 애들은 매우 자주 봤는데 거기에 빤히 쳐다본다가 추가되면 섬뜩할듯,1,@헤에에-k5n,2025-09-07T14:30:59Z
Ugzivu9_OmsE9Vuxq8x4AaABAg,진짜 만나기 싫다,1,@예진이-d7k,2025-09-07T14:27:32Z
UgyG28LXidlOtVa-nrR4AaABAg,"소통 능력이 부족한, 센스가 부족한 애들이 그럼. 똑똑하고 사회성 좋은 애들은 안 그럼",2,@게임오버-c6c,2025-09-07T14:26:42Z
UgyzUQk2brgJI5e2jc94AaABAg,20대한테  말 안 걸테니 걱정말아요 좋은 정보  감사해요,0,@her4244,2025-09-07T14:13:58Z
